Sent: {'order_id': 1001, 'customer_id': 185, 'product_id': 46, 'quantity': 9, 'price': 405.37, 'order_time': '2026-09-10 20:09:26'}
Sent: {'order_id': 1191, 'customer_id': 253, 'product_id': 33, 'quantity': 6, 'price': 328.48, 'order_time': '2026-09-10 20:14:16'}
Sent: {'order_id': 1192, 'customer_id': 418, 'product_id': 4, 'quantity': 9, 'price': 237.83, 'order_time': '2026-09-10 20:14:18'}
Sent: {'order_id': 1193, 'customer_id': 359, 'product_id': 16, 'quantity': 2, 'price': 401.72, 'order_time': '2026-09-10 20:14:19'}
Sent: {'order_id': 1194, 'customer_id': 496, 'product_id': 2, 'quantity': 9, 'price': 355.63, 'order_time': '2026-09-10 20:14:20'}
Sent: {'order_id': 1195, 'customer_id': 459, 'product_id': 24, 'quantity': 4, 'price': 468.71, 'order_time': '2026-09-10 20:14:22'}
Sent: {'order_id': 1196, 'customer_id': 469, 'product_id': 45, 'quantity': 1, 'price': 390.36, 'order_time': '2026-09-10 20:14:23'}
Sent: {'order_id': 1197, 'customer_id': 141, 'product_id': 33, 'quantity': 1, 'price': 446.41, 'order_time': '2026-09-10 20:14:25'}
Sent: {'order_id': 1198, 'customer_id': 127, 'product_id': 35, 'quantity': 8, 'price': 474.44, 'order_time': '2026-09-10 20:14:27'}
Sent: {'order_id': 1199, 'customer_id': 154, 'product_id': 11, 'quantity': 8, 'price': 373.71, 'order_time': '2026-09-10 20:14:29'}
Sent: {'order_id': 1200, 'customer_id': 175, 'product_id': 41, 'quantity': 10, 'price': 400.18, 'order_time': '2026-09-10 20:14:30'}
Sent: {'order_id': 1201, 'customer_id': 456, 'product_id': 2, 'quantity': 3, 'price': 205.49, 'order_time': '2026-09-10 20:14:32'}
Sent: {'order_id': 1202, 'customer_id': 459, 'product_id': 31, 'quantity': 3, 'price': 27.01, 'order_time': '2026-09-10 20:14:34'}
Sent: {'order_id': 1203, 'customer_id': 255, 'product_id': 18, 'quantity': 3, 'price': 129.28, 'order_time': '2026-09-10 20:14:35'}
Sent: {'order_id': 1204, 'customer_id': 142, 'product_id': 27, 'quantity': 6, 'price': 13.98, 'order_time': '2026-09-10 20:14:37'}
Sent: {'order_id': 1205, 'customer_id': 223, 'product_id': 16, 'quantity': 10, 'price': 410.2, 'order_time': '2026-09-10 20:14:38'}
Sent: {'order_id': 1206, 'customer_id': 334, 'product_id': 4, 'quantity': 9, 'price': 136.27, 'order_time': '2026-09-10 20:14:40'}
Sent: {'order_id': 1207, 'customer_id': 288, 'product_id': 37, 'quantity': 9, 'price': 370.47, 'order_time': '2026-09-10 20:14:41'}
Sent: {'order_id': 1208, 'customer_id': 172, 'product_id': 43, 'quantity': 3, 'price': 483.67, 'order_time': '2026-09-10 20:14:42'}
Sent: {'order_id': 1209, 'customer_id': 159, 'product_id': 45, 'quantity': 3, 'price': 402.74, 'order_time': '2026-09-10 20:14:44'}
Sent: {'order_id': 1210, 'customer_id': 406, 'product_id': 18, 'quantity': 10, 'price': 247.32, 'order_time': '2026-09-10 20:14:46'}
Sent: {'order_id': 1211, 'customer_id': 379, 'product_id': 12, 'quantity': 3, 'price': 425.98, 'order_time': '2026-09-10 20:14:47'}
Sent: {'order_id': 1212, 'customer_id': 233, 'product_id': 26, 'quantity': 5, 'price': 175.53, 'order_time': '2026-09-10 20:14:49'}
Sent: {'order_id': 1213, 'customer_id': 493, 'product_id': 18, 'quantity': 9, 'price': 351.72, 'order_time': '2026-09-10 20:14:50'}
Sent: {'order_id': 1214, 'customer_id': 338, 'product_id': 32, 'quantity': 9, 'price': 77.69, 'order_time': '2026-09-10 20:14:52'}
Sent: {'order_id': 1215, 'customer_id': 244, 'product_id': 24, 'quantity': 9, 'price': 344.86, 'order_time': '2026-09-10 20:14:54'}
Sent: {'order_id': 1216, 'customer_id': 356, 'product_id': 38, 'quantity': 4, 'price': 442.28, 'order_time': '2026-09-10 20:14:55'}
Sent: {'order_id': 1217, 'customer_id': 306, 'product_id': 24, 'quantity': 3, 'price': 328.71, 'order_time': '2026-09-10 20:14:56'}
Sent: {'order_id': 1218, 'customer_id': 408, 'product_id': 25, 'quantity': 1, 'price': 115.17, 'order_time': '2026-09-10 20:14:58'}
Sent: {'order_id': 1219, 'customer_id': 449, 'product_id': 49, 'quantity': 6, 'price': 274.8, 'order_time': '2026-09-10 20:14:59'}
Sent: {'order_id': 1220, 'customer_id': 348, 'product_id': 44, 'quantity': 8, 'price': 86.29, 'order_time': '2026-09-10 20:15:00'}
Sent: {'order_id': 1221, 'customer_id': 193, 'product_id': 14, 'quantity': 3, 'price': 210.36, 'order_time': '2026-09-10 20:15:01'}
Sent: {'order_id': 1222, 'customer_id': 363, 'product_id': 36, 'quantity': 2, 'price': 174.34, 'order_time': '2026-09-10 20:15:03'}
Sent: {'order_id': 1223, 'customer_id': 192, 'product_id': 22, 'quantity': 3, 'price': 225.65, 'order_time': '2026-09-10 20:15:05'}
Sent: {'order_id': 1224, 'customer_id': 361, 'product_id': 34, 'quantity': 6, 'price': 247.31, 'order_time': '2026-09-10 20:15:07'}
Sent: {'order_id': 1225, 'customer_id': 288, 'product_id': 3, 'quantity': 2, 'price': 470.8, 'order_time': '2026-09-10 20:15:09'}
Sent: {'order_id': 1226, 'customer_id': 460, 'product_id': 41, 'quantity': 9, 'price': 131.73, 'order_time': '2026-09-10 20:15:10'}
Sent: {'order_id': 1227, 'customer_id': 359, 'product_id': 4, 'quantity': 5, 'price': 371.99, 'order_time': '2026-09-10 20:15:12'}
Sent: {'order_id': 1228, 'customer_id': 495, 'product_id': 25, 'quantity': 6, 'price': 347.69, 'order_time': '2026-09-10 20:15:13'}
Sent: {'order_id': 1229, 'customer_id': 127, 'product_id': 6, 'quantity': 7, 'price': 263.57, 'order_time': '2026-09-10 20:15:15'}
Sent: {'order_id': 1230, 'customer_id': 399, 'product_id': 43, 'quantity': 7, 'price': 319.78, 'order_time': '2026-09-10 20:15:16'}
Sent: {'order_id': 1231, 'customer_id': 381, 'product_id': 28, 'quantity': 1, 'price': 27.06, 'order_time': '2026-09-10 20:15:18'}
Sent: {'order_id': 1232, 'customer_id': 207, 'product_id': 8, 'quantity': 3, 'price': 377.15, 'order_time': '2026-09-10 20:15:20'}
Sent: {'order_id': 1233, 'customer_id': 117, 'product_id': 34, 'quantity': 4, 'price': 64.54, 'order_time': '2026-09-10 20:15:21'}
Sent: {'order_id': 1234, 'customer_id': 479, 'product_id': 13, 'quantity': 1, 'price': 395.21, 'order_time': '2026-09-10 20:15:22'}
Sent: {'order_id': 1235, 'customer_id': 323, 'product_id': 11, 'quantity': 2, 'price': 365.5, 'order_time': '2026-09-10 20:15:24'}
Sent: {'order_id': 1236, 'customer_id': 424, 'product_id': 12, 'quantity': 8, 'price': 390.01, 'order_time': '2026-09-10 20:15:25'}
Sent: {'order_id': 1237, 'customer_id': 310, 'product_id': 36, 'quantity': 7, 'price': 14.8, 'order_time': '2026-09-10 20:15:27'}
Sent: {'order_id': 1238, 'customer_id': 154, 'product_id': 23, 'quantity': 2, 'price': 458.58, 'order_time': '2026-09-10 20:15:29'}
Sent: {'order_id': 1239, 'customer_id': 181, 'product_id': 31, 'quantity': 5, 'price': 459.48, 'order_time': '2026-09-10 20:15:30'}
Sent: {'order_id': 1240, 'customer_id': 376, 'product_id': 39, 'quantity': 7, 'price': 236.03, 'order_time': '2026-09-10 20:15:32'}
Sent: {'order_id': 1241, 'customer_id': 162, 'product_id': 17, 'quantity': 2, 'price': 193.45, 'order_time': '2026-09-10 20:15:34'}
Sent: {'order_id': 1242, 'customer_id': 139, 'product_id': 17, 'quantity': 6, 'price': 50.93, 'order_time': '2026-09-10 20:15:35'}
Sent: {'order_id': 1243, 'customer_id': 447, 'product_id': 33, 'quantity': 1, 'price': 181.55, 'order_time': '2026-09-10 20:15:37'}
Sent: {'order_id': 1244, 'customer_id': 326, 'product_id': 27, 'quantity': 7, 'price': 297.22, 'order_time': '2026-09-10 20:15:39'}
Sent: {'order_id': 1245, 'customer_id': 212, 'product_id': 23, 'quantity': 10, 'price': 194.37, 'order_time': '2026-09-10 20:15:41'}
Sent: {'order_id': 1246, 'customer_id': 223, 'product_id': 38, 'quantity': 3, 'price': 389.89, 'order_time': '2026-09-10 20:15:43'}
Sent: {'order_id': 1247, 'customer_id': 339, 'product_id': 25, 'quantity': 9, 'price': 81.54, 'order_time': '2026-09-10 20:15:44'}
Sent: {'order_id': 1248, 'customer_id': 271, 'product_id': 36, 'quantity': 5, 'price': 109.94, 'order_time': '2026-09-10 20:15:46'}
Sent: {'order_id': 1249, 'customer_id': 180, 'product_id': 33, 'quantity': 5, 'price': 199.03, 'order_time': '2026-09-10 20:15:47'}
Sent: {'order_id': 1250, 'customer_id': 204, 'product_id': 14, 'quantity': 10, 'price': 158.97, 'order_time': '2026-09-10 20:15:49'}
Sent: {'order_id': 1251, 'customer_id': 353, 'product_id': 3, 'quantity': 10, 'price': 367.71, 'order_time': '2026-09-10 20:15:50'}
Sent: {'order_id': 1252, 'customer_id': 460, 'product_id': 5, 'quantity': 4, 'price': 344.51, 'order_time': '2026-09-10 20:15:52'}
Sent: {'order_id': 1253, 'customer_id': 185, 'product_id': 5, 'quantity': 5, 'price': 476.65, 'order_time': '2026-09-10 20:15:53'}
Sent: {'order_id': 1254, 'customer_id': 407, 'product_id': 34, 'quantity': 6, 'price': 105.5, 'order_time': '2026-09-10 20:15:55'}
Sent: {'order_id': 1255, 'customer_id': 430, 'product_id': 5, 'quantity': 4, 'price': 317.68, 'order_time': '2026-09-10 20:15:57'}
Sent: {'order_id': 1256, 'customer_id': 422, 'product_id': 40, 'quantity': 9, 'price': 19.19, 'order_time': '2026-09-10 20:15:58'}
Sent: {'order_id': 1257, 'customer_id': 393, 'product_id': 24, 'quantity': 9, 'price': 228.24, 'order_time': '2026-09-10 20:15:59'}
Sent: {'order_id': 1258, 'customer_id': 242, 'product_id': 35, 'quantity': 9, 'price': 198.01, 'order_time': '2026-09-10 20:16:01'}
Sent: {'order_id': 1259, 'customer_id': 102, 'product_id': 32, 'quantity': 1, 'price': 79.94, 'order_time': '2026-09-10 20:16:02'}
Sent: {'order_id': 1260, 'customer_id': 130, 'product_id': 34, 'quantity': 7, 'price': 187.4, 'order_time': '2026-09-10 20:16:04'}
Sent: {'order_id': 1261, 'customer_id': 371, 'product_id': 18, 'quantity': 6, 'price': 220.9, 'order_time': '2026-09-10 20:16:05'}
Sent: {'order_id': 1262, 'customer_id': 354, 'product_id': 45, 'quantity': 8, 'price': 431.92, 'order_time': '2026-09-10 20:16:07'}
Sent: {'order_id': 1263, 'customer_id': 227, 'product_id': 7, 'quantity': 2, 'price': 245.7, 'order_time': '2026-09-10 20:16:08'}
Sent: {'order_id': 1264, 'customer_id': 496, 'product_id': 19, 'quantity': 9, 'price': 69.25, 'order_time': '2026-09-10 20:16:10'}
Sent: {'order_id': 1265, 'customer_id': 358, 'product_id': 14, 'quantity': 5, 'price': 341.11, 'order_time': '2026-09-10 20:16:12'}
Sent: {'order_id': 1266, 'customer_id': 165, 'product_id': 24, 'quantity': 2, 'price': 64.26, 'order_time': '2026-09-10 20:16:13'}
Sent: {'order_id': 1267, 'customer_id': 244, 'product_id': 24, 'quantity': 6, 'price': 213.33, 'order_time': '2026-09-10 20:16:14'}
Sent: {'order_id': 1268, 'customer_id': 130, 'product_id': 8, 'quantity': 6, 'price': 430.16, 'order_time': '2026-09-10 20:16:16'}
Sent: {'order_id': 1269, 'customer_id': 274, 'product_id': 42, 'quantity': 2, 'price': 473.99, 'order_time': '2026-09-10 20:16:17'}
Sent: {'order_id': 1270, 'customer_id': 105, 'product_id': 45, 'quantity': 8, 'price': 119.75, 'order_time': '2026-09-10 20:16:19'}
Sent: {'order_id': 1271, 'customer_id': 335, 'product_id': 45, 'quantity': 3, 'price': 440.57, 'order_time': '2026-09-10 20:16:20'}
Sent: {'order_id': 1272, 'customer_id': 242, 'product_id': 45, 'quantity': 10, 'price': 267.51, 'order_time': '2026-09-10 20:16:21'}
Sent: {'order_id': 1273, 'customer_id': 499, 'product_id': 38, 'quantity': 6, 'price': 310.52, 'order_time': '2026-09-10 20:16:23'}
Sent: {'order_id': 1274, 'customer_id': 198, 'product_id': 9, 'quantity': 9, 'price': 152.86, 'order_time': '2026-09-10 20:16:24'}
Sent: {'order_id': 1275, 'customer_id': 316, 'product_id': 7, 'quantity': 1, 'price': 181.22, 'order_time': '2026-09-10 20:16:25'}
Sent: {'order_id': 1276, 'customer_id': 182, 'product_id': 40, 'quantity': 10, 'price': 317.51, 'order_time': '2026-09-10 20:16:26'}
Sent: {'order_id': 1277, 'customer_id': 466, 'product_id': 23, 'quantity': 3, 'price': 292.13, 'order_time': '2026-09-10 20:16:28'}
Sent: {'order_id': 1278, 'customer_id': 160, 'product_id': 18, 'quantity': 1, 'price': 312.57, 'order_time': '2026-09-10 20:16:30'}
Sent: {'order_id': 1279, 'customer_id': 378, 'product_id': 9, 'quantity': 9, 'price': 76.4, 'order_time': '2026-09-10 20:16:31'}
Sent: {'order_id': 1280, 'customer_id': 325, 'product_id': 28, 'quantity': 5, 'price': 263.05, 'order_time': '2026-09-10 20:16:33'}
Sent: {'order_id': 1281, 'customer_id': 361, 'product_id': 10, 'quantity': 8, 'price': 77.4, 'order_time': '2026-09-10 20:16:34'}
Sent: {'order_id': 1282, 'customer_id': 282, 'product_id': 8, 'quantity': 7, 'price': 413.32, 'order_time': '2026-09-10 20:16:36'}
Sent: {'order_id': 1283, 'customer_id': 250, 'product_id': 23, 'quantity': 6, 'price': 412.86, 'order_time': '2026-09-10 20:16:37'}
Sent: {'order_id': 1284, 'customer_id': 164, 'product_id': 33, 'quantity': 2, 'price': 280.6, 'order_time': '2026-09-10 20:16:39'}
Sent: {'order_id': 1285, 'customer_id': 367, 'product_id': 33, 'quantity': 5, 'price': 193.2, 'order_time': '2026-09-10 20:16:41'}
Sent: {'order_id': 1286, 'customer_id': 414, 'product_id': 21, 'quantity': 4, 'price': 407.44, 'order_time': '2026-09-10 20:16:42'}
Sent: {'order_id': 1287, 'customer_id': 279, 'product_id': 40, 'quantity': 10, 'price': 141.56, 'order_time': '2026-09-10 20:16:44'}
Sent: {'order_id': 1288, 'customer_id': 368, 'product_id': 20, 'quantity': 10, 'price': 160.9, 'order_time': '2026-09-10 20:16:46'}
Sent: {'order_id': 1289, 'customer_id': 177, 'product_id': 32, 'quantity': 8, 'price': 137.34, 'order_time': '2026-09-10 20:16:47'}
Sent: {'order_id': 1290, 'customer_id': 338, 'product_id': 30, 'quantity': 8, 'price': 267.23, 'order_time': '2026-09-10 20:16:48'}
Sent: {'order_id': 1291, 'customer_id': 385, 'product_id': 7, 'quantity': 9, 'price': 333.28, 'order_time': '2026-09-10 20:16:49'}
Sent: {'order_id': 1292, 'customer_id': 476, 'product_id': 7, 'quantity': 9, 'price': 328.25, 'order_time': '2026-09-10 20:16:50'}
Sent: {'order_id': 1293, 'customer_id': 263, 'product_id': 6, 'quantity': 7, 'price': 293.33, 'order_time': '2026-09-10 20:16:52'}
Sent: {'order_id': 1294, 'customer_id': 119, 'product_id': 26, 'quantity': 1, 'price': 343.55, 'order_time': '2026-09-10 20:16:54'}
Sent: {'order_id': 1295, 'customer_id': 319, 'product_id': 46, 'quantity': 2, 'price': 89.31, 'order_time': '2026-09-10 20:16:55'}
Sent: {'order_id': 1296, 'customer_id': 354, 'product_id': 18, 'quantity': 10, 'price': 60.21, 'order_time': '2026-09-10 20:16:57'}
Sent: {'order_id': 1297, 'customer_id': 325, 'product_id': 13, 'quantity': 6, 'price': 154.36, 'order_time': '2026-09-10 20:16:58'}
Sent: {'order_id': 1298, 'customer_id': 368, 'product_id': 34, 'quantity': 6, 'price': 436.22, 'order_time': '2026-09-10 20:16:59'}
Sent: {'order_id': 1299, 'customer_id': 182, 'product_id': 35, 'quantity': 8, 'price': 409.08, 'order_time': '2026-09-10 20:17:01'}
Sent: {'order_id': 1300, 'customer_id': 383, 'product_id': 7, 'quantity': 1, 'price': 18.54, 'order_time': '2026-09-10 20:17:02'}
Sent: {'order_id': 1301, 'customer_id': 112, 'product_id': 39, 'quantity': 6, 'price': 242.78, 'order_time': '2026-09-10 20:17:03'}
Sent: {'order_id': 1302, 'customer_id': 112, 'product_id': 32, 'quantity': 8, 'price': 81.24, 'order_time': '2026-09-10 20:17:05'}
Sent: {'order_id': 1303, 'customer_id': 497, 'product_id': 25, 'quantity': 3, 'price': 479.7, 'order_time': '2026-09-10 20:17:07'}
Sent: {'order_id': 1304, 'customer_id': 166, 'product_id': 20, 'quantity': 10, 'price': 71.77, 'order_time': '2026-09-10 20:17:08'}
Sent: {'order_id': 1305, 'customer_id': 300, 'product_id': 6, 'quantity': 10, 'price': 71.67, 'order_time': '2026-09-10 20:17:09'}
Sent: {'order_id': 1306, 'customer_id': 346, 'product_id': 41, 'quantity': 1, 'price': 123.3, 'order_time': '2026-09-10 20:17:10'}
Sent: {'order_id': 1307, 'customer_id': 160, 'product_id': 44, 'quantity': 9, 'price': 440.53, 'order_time': '2026-09-10 20:17:11'}
Sent: {'order_id': 1308, 'customer_id': 166, 'product_id': 47, 'quantity': 3, 'price': 475.8, 'order_time': '2026-09-10 20:17:13'}
Sent: {'order_id': 1309, 'customer_id': 265, 'product_id': 18, 'quantity': 2, 'price': 283.69, 'order_time': '2026-09-10 20:17:15'}
Sent: {'order_id': 1310, 'customer_id': 395, 'product_id': 32, 'quantity': 5, 'price': 326.05, 'order_time': '2026-09-10 20:17:16'}
Sent: {'order_id': 1311, 'customer_id': 475, 'product_id': 49, 'quantity': 4, 'price': 32.39, 'order_time': '2026-09-10 20:17:18'}
Sent: {'order_id': 1312, 'customer_id': 425, 'product_id': 25, 'quantity': 9, 'price': 389.77, 'order_time': '2026-09-10 20:17:19'}
Sent: {'order_id': 1313, 'customer_id': 356, 'product_id': 6, 'quantity': 5, 'price': 318.16, 'order_time': '2026-09-10 20:17:20'}
Sent: {'order_id': 1314, 'customer_id': 167, 'product_id': 26, 'quantity': 9, 'price': 470.02, 'order_time': '2026-09-10 20:17:22'}
Sent: {'order_id': 1315, 'customer_id': 436, 'product_id': 15, 'quantity': 3, 'price': 433.51, 'order_time': '2026-09-10 20:17:23'}
Sent: {'order_id': 1316, 'customer_id': 427, 'product_id': 46, 'quantity': 8, 'price': 393.75, 'order_time': '2026-09-10 20:17:25'}
Sent: {'order_id': 1317, 'customer_id': 364, 'product_id': 44, 'quantity': 1, 'price': 426.78, 'order_time': '2026-09-10 20:17:27'}
Sent: {'order_id': 1318, 'customer_id': 389, 'product_id': 27, 'quantity': 6, 'price': 30.37, 'order_time': '2026-09-10 20:17:28'}
Sent: {'order_id': 1319, 'customer_id': 356, 'product_id': 37, 'quantity': 4, 'price': 116.68, 'order_time': '2026-09-10 20:17:29'}
Sent: {'order_id': 1320, 'customer_id': 204, 'product_id': 34, 'quantity': 2, 'price': 368.59, 'order_time': '2026-09-10 20:17:31'}
Sent: {'order_id': 1321, 'customer_id': 448, 'product_id': 2, 'quantity': 7, 'price': 455.66, 'order_time': '2026-09-10 20:17:33'}
Sent: {'order_id': 1322, 'customer_id': 161, 'product_id': 7, 'quantity': 6, 'price': 31.52, 'order_time': '2026-09-10 20:17:34'}
Sent: {'order_id': 1323, 'customer_id': 345, 'product_id': 20, 'quantity': 6, 'price': 482.77, 'order_time': '2026-09-10 20:17:36'}
Sent: {'order_id': 1324, 'customer_id': 296, 'product_id': 23, 'quantity': 8, 'price': 355.65, 'order_time': '2026-09-10 20:17:38'}
Sent: {'order_id': 1325, 'customer_id': 487, 'product_id': 46, 'quantity': 2, 'price': 90.32, 'order_time': '2026-09-10 20:17:39'}
Sent: {'order_id': 1326, 'customer_id': 224, 'product_id': 27, 'quantity': 7, 'price': 376.52, 'order_time': '2026-09-10 20:17:41'}
Sent: {'order_id': 1327, 'customer_id': 341, 'product_id': 35, 'quantity': 6, 'price': 288.26, 'order_time': '2026-09-10 20:17:42'}
Sent: {'order_id': 1328, 'customer_id': 162, 'product_id': 10, 'quantity': 2, 'price': 296.71, 'order_time': '2026-09-10 20:17:43'}
Sent: {'order_id': 1329, 'customer_id': 279, 'product_id': 16, 'quantity': 3, 'price': 139.32, 'order_time': '2026-09-10 20:17:45'}
Sent: {'order_id': 1330, 'customer_id': 109, 'product_id': 28, 'quantity': 8, 'price': 379.85, 'order_time': '2026-09-10 20:17:46'}
Sent: {'order_id': 1331, 'customer_id': 225, 'product_id': 44, 'quantity': 4, 'price': 308.46, 'order_time': '2026-09-10 20:17:47'}
Sent: {'order_id': 1332, 'customer_id': 491, 'product_id': 20, 'quantity': 2, 'price': 110.37, 'order_time': '2026-09-10 20:17:49'}
Sent: {'order_id': 1333, 'customer_id': 364, 'product_id': 23, 'quantity': 2, 'price': 490.41, 'order_time': '2026-09-10 20:17:50'}
Sent: {'order_id': 1334, 'customer_id': 191, 'product_id': 39, 'quantity': 1, 'price': 166.04, 'order_time': '2026-09-10 20:17:52'}
Sent: {'order_id': 1335, 'customer_id': 307, 'product_id': 21, 'quantity': 10, 'price': 428.98, 'order_time': '2026-09-10 20:17:53'}
Sent: {'order_id': 1336, 'customer_id': 301, 'product_id': 12, 'quantity': 3, 'price': 92.41, 'order_time': '2026-09-10 20:17:55'}
Sent: {'order_id': 1337, 'customer_id': 389, 'product_id': 43, 'quantity': 3, 'price': 462.69, 'order_time': '2026-09-10 20:17:57'}
Sent: {'order_id': 1338, 'customer_id': 202, 'product_id': 27, 'quantity': 10, 'price': 14.28, 'order_time': '2026-09-10 20:17:58'}
Sent: {'order_id': 1339, 'customer_id': 306, 'product_id': 31, 'quantity': 9, 'price': 336.06, 'order_time': '2026-09-10 20:18:00'}
Sent: {'order_id': 1340, 'customer_id': 413, 'product_id': 25, 'quantity': 6, 'price': 434.44, 'order_time': '2026-09-10 20:18:02'}
Sent: {'order_id': 1341, 'customer_id': 373, 'product_id': 17, 'quantity': 2, 'price': 396.55, 'order_time': '2026-09-10 20:18:03'}
Sent: {'order_id': 1342, 'customer_id': 477, 'product_id': 8, 'quantity': 5, 'price': 92.46, 'order_time': '2026-09-10 20:18:05'}
